id,parentId,name,city,position,image,data
133,113,Formulaire au comptoir (permis papier),Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Courriel, Adresse, Adresse postale, Téléphone, Valeur des travaux, Date de demande du permis, Signature et initiales"
134,133,Classeurs et boîtes,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
135,134,Employés du service de l'urbanisme,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
136,134,Propriétaire foncier,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
137,134,Tiers avec procuration,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
138,111,Taxation,Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Adresse, Courriel, Tel, date d’inscription (Acquisition)"
139,138,Serveur Unicité (ACEO),Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
140,139,Serveur PG - Taxation,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
141,140,Administrateurs de la ville,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
142,140,Lynn et Robert,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
143,102,Approvisionnement,Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,Données personnelles des fournisseurs
144,143,Serveur Unicité (ACEO),Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
145,144,Serveur PG - Approvisionnement,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
146,103,Abonnement à la bibliothèque,Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Numéro(s) de téléphone, Adresse, Adresse courriel, Date de naissance, Genre, Langue de préférence, Création d’un NIP, Témoins (cookies)"
147,146,Serveur de bciti,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
148,147,Serveur Sirsi Dynix,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
149,148,Employés de la bibliothèque,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
150,148,Emplyés de Sirsi Dynix,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
151,148,Employés de bciti,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
152,110,Affichage d'offre d'emploi et réception des CVs,Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, Numéro(s) de téléphone, Adresse, Adresse courriel, Langue de préférence, Création d’un mot de passe, Témoins (cookies), CV, Diplômes, cartes de compétences (lorsque requis)"
153,152,Serveur de Workland,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
154,153,Employés des RH,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
155,153,Gestionnaires autorisés,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
156,109,Contraventions papiers et SECI,Beaconsfield,Source de données,https://bcitigab.github.io/icons/upload.png,"Nom, prénom, adresse complète, date de naissance, permis de conduire, données personnelles dans le rapport d’infraction, le cas échéant, données personnelles du témoin (adresse, nom, prénom, adresse)"
157,156,Serveur de Gescour - Cours municipale de Montréal,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
158,157,Serveur et BD de la ville,Beaconsfield,Hébergement / Stockage,https://bcitigab.github.io/icons/folder.png,
159,158,Capitaine de la patrouille ,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
160,158,Patrouilleurs,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
161,158,directeur de l'aménagement urbain,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
162,158,Greffe,Beaconsfield,Accès,https://bcitigab.github.io/icons/key.png,
